ID,burn_area
391_2016-02-01,0
392_2016-02-01,0
393_2016-02-01,0
394_2016-02-01,0
395_2016-02-01,0
396_2016-02-01,0
397_2016-02-01,0
398_2016-02-01,0
399_2016-02-01,0
400_2016-02-01,0
401_2016-02-01,0
402_2016-02-01,0
403_2016-02-01,0
404_2016-02-01,0
405_2016-02-01,0
406_2016-02-01,0
407_2016-02-01,0
408_2016-02-01,0
409_2016-02-01,0
410_2016-02-01,0
411_2016-02-01,0
412_2016-02-01,0
413_2016-02-01,0
414_2016-02-01,0
415_2016-02-01,0
416_2016-02-01,0
417_2016-02-01,0
418_2016-02-01,0
419_2016-02-01,0
420_2016-02-01,0
421_2016-02-01,0
422_2016-02-01,0
423_2016-02-01,0
424_2016-02-01,0
425_2016-02-01,0
426_2016-02-01,0
427_2016-02-01,0
428_2016-02-01,0
429_2016-02-01,0
430_2016-02-01,0
431_2016-02-01,0
432_2016-02-01,0
433_2016-02-01,0
434_2016-02-01,0
435_2016-02-01,0
436_2016-02-01,0
437_2016-02-01,0
438_2016-02-01,0
439_2016-02-01,0
440_2016-02-01,0
441_2016-02-01,0
442_2016-02-01,0
443_2016-02-01,0
444_2016-02-01,0
445_2016-02-01,0
446_2016-02-01,0
447_2016-02-01,0
448_2016-02-01,0
449_2016-02-01,0
450_2016-02-01,0
451_2016-02-01,0
452_2016-02-01,0
453_2016-02-01,0
454_2016-02-01,0
455_2016-02-01,0
456_2016-02-01,0
457_2016-02-01,0
458_2016-02-01,0
459_2016-02-01,0
460_2016-02-01,0
461_2016-02-01,0
462_2016-02-01,0
463_2016-02-01,0
464_2016-02-01,0
465_2016-02-01,0
466_2016-02-01,0
467_2016-02-01,0
468_2016-02-01,0
469_2016-02-01,0
470_2016-02-01,0
471_2016-02-01,0
472_2016-02-01,0
473_2016-02-01,0
474_2016-02-01,0
475_2016-02-01,0
476_2016-02-01,0
477_2016-02-01,0
478_2016-02-01,0
479_2016-02-01,0
480_2016-02-01,0
481_2016-02-01,0
482_2016-02-01,0
483_2016-02-01,0
484_2016-02-01,0
485_2016-02-01,0
486_2016-02-01,0
487_2016-02-01,0
488_2016-02-01,0
489_2016-02-01,0
490_2016-02-01,0
491_2016-02-01,0
492_2016-02-01,0
493_2016-02-01,0
494_2016-02-01,0
495_2016-02-01,0
496_2016-02-01,0
497_2016-02-01,0
498_2016-02-01,0
499_2016-02-01,0
500_2016-02-01,0
501_2016-02-01,0
502_2016-02-01,0
503_2016-02-01,0
504_2016-02-01,0
505_2016-02-01,0
506_2016-02-01,0
507_2016-02-01,0
508_2016-02-01,0
509_2016-02-01,0
510_2016-02-01,0
511_2016-02-01,0
512_2016-02-01,0
513_2016-02-01,0
514_2016-02-01,0
515_2016-02-01,0
516_2016-02-01,0
517_2016-02-01,0
518_2016-02-01,0
519_2016-02-01,0
520_2016-02-01,0
521_2016-02-01,0
522_2016-02-01,0
523_2016-02-01,0
524_2016-02-01,0
525_2016-02-01,0
526_2016-02-01,0
527_2016-02-01,0
528_2016-02-01,0
529_2016-02-01,0
530_2016-02-01,0
531_2016-02-01,0
532_2016-02-01,0
0_2016-03-01,0
1_2016-03-01,0
2_2016-03-01,0
3_2016-03-01,0
4_2016-03-01,0
5_2016-03-01,0
6_2016-03-01,0
7_2016-03-01,0
8_2016-03-01,0
9_2016-03-01,0
10_2016-03-01,0
11_2016-03-01,0
12_2016-03-01,0
13_2016-03-01,0
14_2016-03-01,0
15_2016-03-01,0
16_2016-03-01,0
17_2016-03-01,0
18_2016-03-01,0
19_2016-03-01,0
20_2016-03-01,0
21_2016-03-01,0
22_2016-03-01,0
23_2016-03-01,0
24_2016-03-01,0
25_2016-03-01,0
26_2016-03-01,0
27_2016-03-01,0
28_2016-03-01,0
29_2016-03-01,0
30_2016-03-01,0
31_2016-03-01,0
32_2016-03-01,0
33_2016-03-01,0
34_2016-03-01,0
35_2016-03-01,0
36_2016-03-01,0
37_2016-03-01,0
38_2016-03-01,0
39_2016-03-01,0
40_2016-03-01,0
41_2016-03-01,0
42_2016-03-01,0
43_2016-03-01,0
44_2016-03-01,0
45_2016-03-01,0
46_2016-03-01,0
47_2016-03-01,0
48_2016-03-01,0
49_2016-03-01,0
50_2016-03-01,0
51_2016-03-01,0
52_2016-03-01,0
53_2016-03-01,0
54_2016-03-01,0
55_2016-03-01,0
56_2016-03-01,0
57_2016-03-01,0
58_2016-03-01,0
59_2016-03-01,0
60_2016-03-01,0
61_2016-03-01,0
62_2016-03-01,0
63_2016-03-01,0
64_2016-03-01,0
65_2016-03-01,0
66_2016-03-01,0
67_2016-03-01,0
68_2016-03-01,0
69_2016-03-01,0
70_2016-03-01,0
71_2016-03-01,0
72_2016-03-01,0
73_2016-03-01,0
74_2016-03-01,0
75_2016-03-01,0
76_2016-03-01,0
77_2016-03-01,0
78_2016-03-01,0
79_2016-03-01,0
80_2016-03-01,0
81_2016-03-01,0
82_2016-03-01,0
83_2016-03-01,0
84_2016-03-01,0
85_2016-03-01,0
86_2016-03-01,0
87_2016-03-01,0
88_2016-03-01,0
89_2016-03-01,0
90_2016-03-01,0
91_2016-03-01,0
92_2016-03-01,0
93_2016-03-01,0
94_2016-03-01,0
95_2016-03-01,0
96_2016-03-01,0
97_2016-03-01,0
98_2016-03-01,0
99_2016-03-01,0
100_2016-03-01,0
101_2016-03-01,0
102_2016-03-01,0
103_2016-03-01,0
104_2016-03-01,0
105_2016-03-01,0
106_2016-03-01,0
107_2016-03-01,0
108_2016-03-01,0
109_2016-03-01,0
110_2016-03-01,0
111_2016-03-01,0
112_2016-03-01,0
113_2016-03-01,0
114_2016-03-01,0
115_2016-03-01,0
116_2016-03-01,0
117_2016-03-01,0
118_2016-03-01,0
119_2016-03-01,0
120_2016-03-01,0
121_2016-03-01,0
122_2016-03-01,0
123_2016-03-01,0
124_2016-03-01,0
125_2016-03-01,0
126_2016-03-01,0
127_2016-03-01,0
128_2016-03-01,0
129_2016-03-01,0
130_2016-03-01,0
131_2016-03-01,0
132_2016-03-01,0
133_2016-03-01,0
134_2016-03-01,0
135_2016-03-01,0
136_2016-03-01,0
137_2016-03-01,0
138_2016-03-01,0
139_2016-03-01,0
140_2016-03-01,0
141_2016-03-01,0
142_2016-03-01,0
143_2016-03-01,0
144_2016-03-01,0
145_2016-03-01,0
146_2016-03-01,0
147_2016-03-01,0
148_2016-03-01,0
149_2016-03-01,0
150_2016-03-01,0
151_2016-03-01,0
152_2016-03-01,0
153_2016-03-01,0
154_2016-03-01,0
155_2016-03-01,0
156_2016-03-01,0
157_2016-03-01,0
158_2016-03-01,0
159_2016-03-01,0
160_2016-03-01,0
161_2016-03-01,0
162_2016-03-01,0
163_2016-03-01,0
164_2016-03-01,0
165_2016-03-01,0
166_2016-03-01,0
167_2016-03-01,0
168_2016-03-01,0
169_2016-03-01,0
170_2016-03-01,0
171_2016-03-01,0
172_2016-03-01,0
173_2016-03-01,0
174_2016-03-01,0
175_2016-03-01,0
176_2016-03-01,0
177_2016-03-01,0
178_2016-03-01,0
179_2016-03-01,0
180_2016-03-01,0
181_2016-03-01,0
182_2016-03-01,0
183_2016-03-01,0
184_2016-03-01,0
185_2016-03-01,0
186_2016-03-01,0
187_2016-03-01,0
188_2016-03-01,0
189_2016-03-01,0
190_2016-03-01,0
191_2016-03-01,0
192_2016-03-01,0
193_2016-03-01,0
194_2016-03-01,0
195_2016-03-01,0
196_2016-03-01,0
197_2016-03-01,0
198_2016-03-01,0
199_2016-03-01,0
200_2016-03-01,0
201_2016-03-01,0
202_2016-03-01,0
203_2016-03-01,0
204_2016-03-01,0
205_2016-03-01,0
206_2016-03-01,0
207_2016-03-01,0
208_2016-03-01,0
209_2016-03-01,0
210_2016-03-01,0
211_2016-03-01,0
212_2016-03-01,0
213_2016-03-01,0
214_2016-03-01,0
215_2016-03-01,0
216_2016-03-01,0
217_2016-03-01,0
218_2016-03-01,0
219_2016-03-01,0
220_2016-03-01,0
221_2016-03-01,0
222_2016-03-01,0
223_2016-03-01,0
224_2016-03-01,0
225_2016-03-01,0
226_2016-03-01,0
227_2016-03-01,0
228_2016-03-01,0
229_2016-03-01,0
230_2016-03-01,0
231_2016-03-01,0
232_2016-03-01,0
233_2016-03-01,0
234_2016-03-01,0
235_2016-03-01,0
236_2016-03-01,0
237_2016-03-01,0
238_2016-03-01,0
239_2016-03-01,0
240_2016-03-01,0
241_2016-03-01,0
242_2016-03-01,0
243_2016-03-01,0
244_2016-03-01,0
245_2016-03-01,0
246_2016-03-01,0
247_2016-03-01,0
248_2016-03-01,0
249_2016-03-01,0
250_2016-03-01,0
251_2016-03-01,0
252_2016-03-01,0
253_2016-03-01,0
254_2016-03-01,0
255_2016-03-01,0
256_2016-03-01,0
257_2016-03-01,0
258_2016-03-01,0
259_2016-03-01,0
260_2016-03-01,0
261_2016-03-01,0
262_2016-03-01,0
263_2016-03-01,0
264_2016-03-01,0
265_2016-03-01,0
266_2016-03-01,0
267_2016-03-01,0
268_2016-03-01,0
269_2016-03-01,0
270_2016-03-01,0
271_2016-03-01,0
272_2016-03-01,0
273_2016-03-01,0
274_2016-03-01,0
275_2016-03-01,0
276_2016-03-01,0
277_2016-03-01,0
278_2016-03-01,0
279_2016-03-01,0
280_2016-03-01,0
281_2016-03-01,0
282_2016-03-01,0
283_2016-03-01,0
284_2016-03-01,0
285_2016-03-01,0
286_2016-03-01,0
287_2016-03-01,0
288_2016-03-01,0
289_2016-03-01,0
290_2016-03-01,0
291_2016-03-01,0
292_2016-03-01,0
293_2016-03-01,0
294_2016-03-01,0
295_2016-03-01,0
296_2016-03-01,0
297_2016-03-01,0
298_2016-03-01,0
299_2016-03-01,0
300_2016-03-01,0
301_2016-03-01,0
302_2016-03-01,0
303_2016-03-01,0
304_2016-03-01,0
305_2016-03-01,0
306_2016-03-01,0
307_2016-03-01,0
308_2016-03-01,0
309_2016-03-01,0
310_2016-03-01,0
311_2016-03-01,0
312_2016-03-01,0
313_2016-03-01,0
314_2016-03-01,0
315_2016-03-01,0
316_2016-03-01,0
317_2016-03-01,0
318_2016-03-01,0
319_2016-03-01,0
320_2016-03-01,0
321_2016-03-01,0
322_2016-03-01,0
323_2016-03-01,0
324_2016-03-01,0
325_2016-03-01,0
326_2016-03-01,0
327_2016-03-01,0
328_2016-03-01,0
329_2016-03-01,0
330_2016-03-01,0
331_2016-03-01,0
332_2016-03-01,0
333_2016-03-01,0
334_2016-03-01,0
335_2016-03-01,0
336_2016-03-01,0
337_2016-03-01,0
338_2016-03-01,0
339_2016-03-01,0
340_2016-03-01,0
341_2016-03-01,0
342_2016-03-01,0
343_2016-03-01,0
344_2016-03-01,0
345_2016-03-01,0
346_2016-03-01,0
347_2016-03-01,0
348_2016-03-01,0
349_2016-03-01,0
350_2016-03-01,0
351_2016-03-01,0
352_2016-03-01,0
353_2016-03-01,0
354_2016-03-01,0
355_2016-03-01,0
356_2016-03-01,0
357_2016-03-01,0
358_2016-03-01,0
359_2016-03-01,0
360_2016-03-01,0
361_2016-03-01,0
362_2016-03-01,0
363_2016-03-01,0
364_2016-03-01,0
365_2016-03-01,0
366_2016-03-01,0
367_2016-03-01,0
368_2016-03-01,0
369_2016-03-01,0
370_2016-03-01,0
371_2016-03-01,0
372_2016-03-01,0
373_2016-03-01,0
374_2016-03-01,0
375_2016-03-01,0
376_2016-03-01,0
377_2016-03-01,0
378_2016-03-01,0
379_2016-03-01,0
380_2016-03-01,0
381_2016-03-01,0
382_2016-03-01,0
383_2016-03-01,0
384_2016-03-01,0
385_2016-03-01,0
386_2016-03-01,0
387_2016-03-01,0
388_2016-03-01,0
389_2016-03-01,0
390_2016-03-01,0
391_2016-03-01,0
392_2016-03-01,0
393_2016-03-01,0
394_2016-03-01,0
395_2016-03-01,0
396_2016-03-01,0
397_2016-03-01,0
398_2016-03-01,0
399_2016-03-01,0
400_2016-03-01,0
401_2016-03-01,0
402_2016-03-01,0
403_2016-03-01,0
404_2016-03-01,0
405_2016-03-01,0
406_2016-03-01,0
407_2016-03-01,0
408_2016-03-01,0
409_2016-03-01,0
410_2016-03-01,0
411_2016-03-01,0
412_2016-03-01,0
413_2016-03-01,0
414_2016-03-01,0
415_2016-03-01,0
416_2016-03-01,0
417_2016-03-01,0
418_2016-03-01,0
419_2016-03-01,0
420_2016-03-01,0
421_2016-03-01,0
422_2016-03-01,0
423_2016-03-01,0
424_2016-03-01,0
425_2016-03-01,0
426_2016-03-01,0
427_2016-03-01,0
428_2016-03-01,0
429_2016-03-01,0
430_2016-03-01,0
431_2016-03-01,0
432_2016-03-01,0
433_2016-03-01,0
434_2016-03-01,0
435_2016-03-01,0
436_2016-03-01,0
437_2016-03-01,0
438_2016-03-01,0
439_2016-03-01,0
440_2016-03-01,0
441_2016-03-01,0
442_2016-03-01,0
443_2016-03-01,0
444_2016-03-01,0
445_2016-03-01,0
446_2016-03-01,0
447_2016-03-01,0
448_2016-03-01,0
449_2016-03-01,0
450_2016-03-01,0
451_2016-03-01,0
452_2016-03-01,0
453_2016-03-01,0
454_2016-03-01,0
455_2016-03-01,0
456_2016-03-01,0
457_2016-03-01,0
458_2016-03-01,0
459_2016-03-01,0
460_2016-03-01,0
461_2016-03-01,0
462_2016-03-01,0
463_2016-03-01,0
464_2016-03-01,0
465_2016-03-01,0
466_2016-03-01,0
467_2016-03-01,0
468_2016-03-01,0
469_2016-03-01,0
470_2016-03-01,0
471_2016-03-01,0
472_2016-03-01,0
473_2016-03-01,0
474_2016-03-01,0
475_2016-03-01,0
476_2016-03-01,0
477_2016-03-01,0
478_2016-03-01,0
479_2016-03-01,0
480_2016-03-01,0
481_2016-03-01,0
482_2016-03-01,0
483_2016-03-01,0
484_2016-03-01,0
485_2016-03-01,0
486_2016-03-01,0
487_2016-03-01,0
488_2016-03-01,0
489_2016-03-01,0
490_2016-03-01,0
491_2016-03-01,0
492_2016-03-01,0
493_2016-03-01,0
494_2016-03-01,0
495_2016-03-01,0
496_2016-03-01,0
497_2016-03-01,0
498_2016-03-01,0
499_2016-03-01,0
500_2016-03-01,0
501_2016-03-01,0
502_2016-03-01,0
503_2016-03-01,0
504_2016-03-01,0
505_2016-03-01,0
506_2016-03-01,0
507_2016-03-01,0
508_2016-03-01,0
509_2016-03-01,0
510_2016-03-01,0
511_2016-03-01,0
512_2016-03-01,0
513_2016-03-01,0
514_2016-03-01,0
515_2016-03-01,0
516_2016-03-01,0
517_2016-03-01,0
518_2016-03-01,0
519_2016-03-01,0
520_2016-03-01,0
521_2016-03-01,0
522_2016-03-01,0
523_2016-03-01,0
524_2016-03-01,0
525_2016-03-01,0
526_2016-03-01,0
527_2016-03-01,0
528_2016-03-01,0
529_2016-03-01,0
530_2016-03-01,0
531_2016-03-01,0
532_2016-03-01,0
0_2016-04-01,0
1_2016-04-01,0
2_2016-04-01,0
3_2016-04-01,0
4_2016-04-01,0
5_2016-04-01,0
6_2016-04-01,0
7_2016-04-01,0
8_2016-04-01,0
9_2016-04-01,0
10_2016-04-01,0
11_2016-04-01,0
12_2016-04-01,0
13_2016-04-01,0
14_2016-04-01,0
15_2016-04-01,0
16_2016-04-01,0
17_2016-04-01,0
18_2016-04-01,0
19_2016-04-01,0
20_2016-04-01,0
21_2016-04-01,0
22_2016-04-01,0
23_2016-04-01,0
24_2016-04-01,0
25_2016-04-01,0
26_2016-04-01,0
27_2016-04-01,0
28_2016-04-01,0
29_2016-04-01,0
30_2016-04-01,0
31_2016-04-01,0
32_2016-04-01,0
33_2016-04-01,0
34_2016-04-01,0
35_2016-04-01,0
36_2016-04-01,0
37_2016-04-01,0
38_2016-04-01,0
39_2016-04-01,0
40_2016-04-01,0
41_2016-04-01,0
42_2016-04-01,0
43_2016-04-01,0
44_2016-04-01,0
45_2016-04-01,0
46_2016-04-01,0
47_2016-04-01,0
48_2016-04-01,0
49_2016-04-01,0
50_2016-04-01,0
51_2016-04-01,0
52_2016-04-01,0
53_2016-04-01,0
54_2016-04-01,0
55_2016-04-01,0
56_2016-04-01,0
57_2016-04-01,0
58_2016-04-01,0
59_2016-04-01,0
60_2016-04-01,0
61_2016-04-01,0
62_2016-04-01,0
63_2016-04-01,0
64_2016-04-01,0
65_2016-04-01,0
66_2016-04-01,0
67_2016-04-01,0
68_2016-04-01,0
69_2016-04-01,0
70_2016-04-01,0
71_2016-04-01,0
72_2016-04-01,0
73_2016-04-01,0
74_2016-04-01,0
75_2016-04-01,0
76_2016-04-01,0
77_2016-04-01,0
78_2016-04-01,0
79_2016-04-01,0
80_2016-04-01,0
81_2016-04-01,0
82_2016-04-01,0
83_2016-04-01,0
84_2016-04-01,0
85_2016-04-01,0
86_2016-04-01,0
87_2016-04-01,0
88_2016-04-01,0
89_2016-04-01,0
90_2016-04-01,0
91_2016-04-01,0
92_2016-04-01,0
93_2016-04-01,0
94_2016-04-01,0
95_2016-04-01,0
96_2016-04-01,0
97_2016-04-01,0
98_2016-04-01,0
99_2016-04-01,0
100_2016-04-01,0
101_2016-04-01,0
102_2016-04-01,0
103_2016-04-01,0
104_2016-04-01,0
105_2016-04-01,0
106_2016-04-01,0
107_2016-04-01,0
108_2016-04-01,0
109_2016-04-01,0
110_2016-04-01,0
111_2016-04-01,0
112_2016-04-01,0
113_2016-04-01,0
114_2016-04-01,0
115_2016-04-01,0
116_2016-04-01,0
117_2016-04-01,0
118_2016-04-01,0
119_2016-04-01,0
120_2016-04-01,0
121_2016-04-01,0
122_2016-04-01,0
123_2016-04-01,0
124_2016-04-01,0
125_2016-04-01,0
126_2016-04-01,0
127_2016-04-01,0
128_2016-04-01,0
129_2016-04-01,0
130_2016-04-01,0
131_2016-04-01,0
132_2016-04-01,0
133_2016-04-01,0
134_2016-04-01,0
135_2016-04-01,0
136_2016-04-01,0
137_2016-04-01,0
138_2016-04-01,0
139_2016-04-01,0
140_2016-04-01,0
141_2016-04-01,0
142_2016-04-01,0
143_2016-04-01,0
144_2016-04-01,0
145_2016-04-01,0
146_2016-04-01,0
147_2016-04-01,0
148_2016-04-01,0
149_2016-04-01,0
150_2016-04-01,0
151_2016-04-01,0
152_2016-04-01,0
153_2016-04-01,0
154_2016-04-01,0
155_2016-04-01,0
156_2016-04-01,0
157_2016-04-01,0
158_2016-04-01,0
159_2016-04-01,0
160_2016-04-01,0
161_2016-04-01,0
162_2016-04-01,0
163_2016-04-01,0
164_2016-04-01,0
165_2016-04-01,0
166_2016-04-01,0
167_2016-04-01,0
168_2016-04-01,0
169_2016-04-01,0
170_2016-04-01,0
171_2016-04-01,0
172_2016-04-01,0
173_2016-04-01,0
174_2016-04-01,0
175_2016-04-01,0
176_2016-04-01,0
177_2016-04-01,0
178_2016-04-01,0
179_2016-04-01,0
180_2016-04-01,0
181_2016-04-01,0
182_2016-04-01,0
183_2016-04-01,0
184_2016-04-01,0
185_2016-04-01,0
186_2016-04-01,0
187_2016-04-01,0
188_2016-04-01,0
189_2016-04-01,0
190_2016-04-01,0
191_2016-04-01,0
192_2016-04-01,0
193_2016-04-01,0
194_2016-04-01,0
195_2016-04-01,0
196_2016-04-01,0
197_2016-04-01,0
198_2016-04-01,0
199_2016-04-01,0
200_2016-04-01,0
201_2016-04-01,0
202_2016-04-01,0
203_2016-04-01,0
204_2016-04-01,0
205_2016-04-01,0
206_2016-04-01,0
207_2016-04-01,0
208_2016-04-01,0
209_2016-04-01,0
210_2016-04-01,0
211_2016-04-01,0
212_2016-04-01,0
213_2016-04-01,0
214_2016-04-01,0
215_2016-04-01,0
216_2016-04-01,0
217_2016-04-01,0
218_2016-04-01,0
219_2016-04-01,0
220_2016-04-01,0
221_2016-04-01,0
222_2016-04-01,0
223_2016-04-01,0
224_2016-04-01,0
225_2016-04-01,0
226_2016-04-01,0
227_2016-04-01,0
228_2016-04-01,0
229_2016-04-01,0
230_2016-04-01,0
231_2016-04-01,0
232_2016-04-01,0
233_2016-04-01,0
234_2016-04-01,0
235_2016-04-01,0
236_2016-04-01,0
237_2016-04-01,0
238_2016-04-01,0
239_2016-04-01,0
240_2016-04-01,0
241_2016-04-01,0
242_2016-04-01,0
243_2016-04-01,0
244_2016-04-01,0
245_2016-04-01,0
246_2016-04-01,0
247_2016-04-01,0
248_2016-04-01,0
249_2016-04-01,0
250_2016-04-01,0
251_2016-04-01,0
252_2016-04-01,0
253_2016-04-01,0
254_2016-04-01,0
255_2016-04-01,0
256_2016-04-01,0
257_2016-04-01,0
258_2016-04-01,0
259_2016-04-01,0
260_2016-04-01,0
261_2016-04-01,0
262_2016-04-01,0
263_2016-04-01,0
264_2016-04-01,0
265_2016-04-01,0
266_2016-04-01,0
267_2016-04-01,0
268_2016-04-01,0
269_2016-04-01,0
270_2016-04-01,0
271_2016-04-01,0
272_2016-04-01,0
273_2016-04-01,0
274_2016-04-01,0
275_2016-04-01,0
276_2016-04-01,0
277_2016-04-01,0
278_2016-04-01,0
279_2016-04-01,0
280_2016-04-01,0
281_2016-04-01,0
282_2016-04-01,0
283_2016-04-01,0
284_2016-04-01,0
285_2016-04-01,0
286_2016-04-01,0
287_2016-04-01,0
288_2016-04-01,0
289_2016-04-01,0
290_2016-04-01,0
291_2016-04-01,0
292_2016-04-01,0
293_2016-04-01,0
294_2016-04-01,0
295_2016-04-01,0
296_2016-04-01,0
297_2016-04-01,0
298_2016-04-01,0
299_2016-04-01,0
300_2016-04-01,0
301_2016-04-01,0
302_2016-04-01,0
303_2016-04-01,0
304_2016-04-01,0
305_2016-04-01,0
306_2016-04-01,0
307_2016-04-01,0
308_2016-04-01,0
309_2016-04-01,0
310_2016-04-01,0
311_2016-04-01,0
312_2016-04-01,0
313_2016-04-01,0
314_2016-04-01,0
315_2016-04-01,0
316_2016-04-01,0
317_2016-04-01,0
318_2016-04-01,0
319_2016-04-01,0
320_2016-04-01,0
321_2016-04-01,0
322_2016-04-01,0
323_2016-04-01,0
324_2016-04-01,0
325_2016-04-01,0
326_2016-04-01,0
327_2016-04-01,0
328_2016-04-01,0
329_2016-04-01,0
330_2016-04-01,0
331_2016-04-01,0
332_2016-04-01,0
333_2016-04-01,0
334_2016-04-01,0
335_2016-04-01,0
336_2016-04-01,0
337_2016-04-01,0
338_2016-04-01,0
339_2016-04-01,0
340_2016-04-01,0
341_2016-04-01,0
342_2016-04-01,0
343_2016-04-01,0
344_2016-04-01,0
345_2016-04-01,0
346_2016-04-01,0
347_2016-04-01,0
348_2016-04-01,0
349_2016-04-01,0
350_2016-04-01,0
351_2016-04-01,0
352_2016-04-01,0
353_2016-04-01,0
354_2016-04-01,0
355_2016-04-01,0
356_2016-04-01,0
357_2016-04-01,0
358_2016-04-01,0
359_2016-04-01,0
360_2016-04-01,0
361_2016-04-01,0
362_2016-04-01,0
363_2016-04-01,0
364_2016-04-01,0
365_2016-04-01,0
366_2016-04-01,0
367_2016-04-01,0
368_2016-04-01,0
369_2016-04-01,0
370_2016-04-01,0
371_2016-04-01,0
372_2016-04-01,0
373_2016-04-01,0
374_2016-04-01,0
375_2016-04-01,0
376_2016-04-01,0
377_2016-04-01,0
378_2016-04-01,0
379_2016-04-01,0
380_2016-04-01,0
381_2016-04-01,0
382_2016-04-01,0
383_2016-04-01,0
384_2016-04-01,0
385_2016-04-01,0
386_2016-04-01,0
387_2016-04-01,0
388_2016-04-01,0
389_2016-04-01,0
390_2016-04-01,0
391_2016-04-01,0
392_2016-04-01,0
393_2016-04-01,0
394_2016-04-01,0
395_2016-04-01,0
396_2016-04-01,0
397_2016-04-01,0
398_2016-04-01,0
399_2016-04-01,0
400_2016-04-01,0
401_2016-04-01,0
402_2016-04-01,0
403_2016-04-01,0
404_2016-04-01,0
405_2016-04-01,0
406_2016-04-01,0
407_2016-04-01,0
408_2016-04-01,0
409_2016-04-01,0
410_2016-04-01,0
411_2016-04-01,0
412_2016-04-01,0
413_2016-04-01,0
414_2016-04-01,0
415_2016-04-01,0
416_2016-04-01,0
417_2016-04-01,0
418_2016-04-01,0
419_2016-04-01,0
420_2016-04-01,0
421_2016-04-01,0
422_2016-04-01,0
423_2016-04-01,0
424_2016-04-01,0
425_2016-04-01,0
426_2016-04-01,0
427_2016-04-01,0
428_2016-04-01,0
429_2016-04-01,0
430_2016-04-01,0
431_2016-04-01,0
432_2016-04-01,0
433_2016-04-01,0
434_2016-04-01,0
435_2016-04-01,0
436_2016-04-01,0
437_2016-04-01,0
438_2016-04-01,0
439_2016-04-01,0
440_2016-04-01,0
441_2016-04-01,0
442_2016-04-01,0
443_2016-04-01,0
444_2016-04-01,0
445_2016-04-01,0
446_2016-04-01,0
447_2016-04-01,0
448_2016-04-01,0
449_2016-04-01,0
450_2016-04-01,0
451_2016-04-01,0
452_2016-04-01,0
453_2016-04-01,0
454_2016-04-01,0
455_2016-04-01,0
456_2016-04-01,0
457_2016-04-01,0
458_2016-04-01,0
459_2016-04-01,0
460_2016-04-01,0
461_2016-04-01,0
462_2016-04-01,0
463_2016-04-01,0
464_2016-04-01,0
465_2016-04-01,0
466_2016-04-01,0
467_2016-04-01,0
468_2016-04-01,0
469_2016-04-01,0
470_2016-04-01,0
471_2016-04-01,0
472_2016-04-01,0
473_2016-04-01,0
474_2016-04-01,0
475_2016-04-01,0
476_2016-04-01,0
477_2016-04-01,0
478_2016-04-01,0
479_2016-04-01,0
480_2016-04-01,0
481_2016-04-01,0
482_2016-04-01,0
483_2016-04-01,0
484_2016-04-01,0
485_2016-04-01,0
486_2016-04-01,0
487_2016-04-01,0
488_2016-04-01,0
489_2016-04-01,0
490_2016-04-01,0
491_2016-04-01,0
492_2016-04-01,0
493_2016-04-01,0
494_2016-04-01,0
495_2016-04-01,0
496_2016-04-01,0
497_2016-04-01,0
498_2016-04-01,0
499_2016-04-01,0
500_2016-04-01,0
501_2016-04-01,0
502_2016-04-01,0
503_2016-04-01,0
504_2016-04-01,0
505_2016-04-01,0
506_2016-04-01,0
507_2016-04-01,0
508_2016-04-01,0
509_2016-04-01,0
510_2016-04-01,0
511_2016-04-01,0
512_2016-04-01,0
513_2016-04-01,0
514_2016-04-01,0
515_2016-04-01,0
516_2016-04-01,0
517_2016-04-01,0
518_2016-04-01,0
519_2016-04-01,0
520_2016-04-01,0
521_2016-04-01,0
522_2016-04-01,0
523_2016-04-01,0
524_2016-04-01,0
525_2016-04-01,0
526_2016-04-01,0
527_2016-04-01,0
528_2016-04-01,0
529_2016-04-01,0
530_2016-04-01,0
531_2016-04-01,0
532_2016-04-01,0
0_2016-05-01,0
1_2016-05-01,0
2_2016-05-01,0
3_2016-05-01,0
4_2016-05-01,0
5_2016-05-01,0
6_2016-05-01,0
7_2016-05-01,0
8_2016-05-01,0
9_2016-05-01,0
10_2016-05-01,0
11_2016-05-01,0
12_2016-05-01,0
13_2016-05-01,0
14_2016-05-01,0
15_2016-05-01,0
16_2016-05-01,0
17_2016-05-01,0
18_2016-05-01,0
19_2016-05-01,0
20_2016-05-01,0
21_2016-05-01,0
22_2016-05-01,0
23_2016-05-01,0
24_2016-05-01,0
25_2016-05-01,0
26_2016-05-01,0
27_2016-05-01,0
28_2016-05-01,0
29_2016-05-01,0
30_2016-05-01,0
31_2016-05-01,0
32_2016-05-01,0
33_2016-05-01,0
34_2016-05-01,0
35_2016-05-01,0
36_2016-05-01,0
37_2016-05-01,0
38_2016-05-01,0
39_2016-05-01,0
40_2016-05-01,0
41_2016-05-01,0
42_2016-05-01,0
43_2016-05-01,0
44_2016-05-01,0
45_2016-05-01,0
46_2016-05-01,0
47_2016-05-01,0
48_2016-05-01,0
49_2016-05-01,0
50_2016-05-01,0
51_2016-05-01,0
52_2016-05-01,0
53_2016-05-01,0
54_2016-05-01,0
55_2016-05-01,0
56_2016-05-01,0
57_2016-05-01,0
58_2016-05-01,0
59_2016-05-01,0
60_2016-05-01,0
61_2016-05-01,0
62_2016-05-01,0
63_2016-05-01,0
